icao24,origin_country,velocity,on_ground
4aca98,Sweden,262.23,False
34448d,Spain,235.06,False
8a0479,Indonesia,194.31,False
4aca8b,Sweden,232.81,False
4aca8a,Sweden,265.71,False
a38a21,United States,219.0,False
a4fa40,United States,155.85,False
4aca8f,Sweden,277.84,False
aaf4bd,United States,264.28,False
a26a45,United States,42.95,False
a38a0f,United States,219.13,False
c81d93,New Zealand,41.68,False
e49eee,Brazil,4.89,True
e49eef,Brazil,230.59,False
adb7c1,United States,49.66,False
3c5eef,Germany,236.68,False
3c5eee,Germany,232.45,False
a9fbf8,United States,57.8,False
471f8e,Hungary,191.18,False
a3b7cb,United States,242.03,False
a9527f,United States,64.28,False
344481,Spain,212.72,False
a40d8d,United States,0.0,True
4400ec,Austria,225.78,False
aa929c,United States,217.81,False
a39d9b,United States,255.18,False
a00966,United States,42.98,False
adb7b8,United States,174.8,False
e48ba8,Brazil,186.85,False
4520fb,Bulgaria,220.01,False
471f81,Hungary,216.88,False
a40d7a,United States,285.88,False
471f86,Hungary,224.94,False
a9b55e,United States,39.26,False
471f6f,Hungary,225.6,False
acba1b,United States,0.0,False
a2ba4f,United States,232.35,False
8014bd,India,138.5,False
acba30,United States,90.29,False
e49ed4,Brazil,220.63,False
471f6d,Hungary,215.58,False
e49ed6,Brazil,158.56,False
471f6e,Hungary,230.88,False
471f6b,Hungary,211.56,False
e0b281,Argentina,123.09,False
a4d7e0,United States,260.15,False
a39d95,United States,248.98,False
abad6c,United States,200.25,False
a0092f,United States,54.11,False
8014d0,India,152.67,False
a40d6d,United States,141.53,False
34444b,Spain,212.62,False
a461b8,United States,52.95,False
344455,Spain,76.25,False
471f68,Hungary,215.57,False
471f69,Hungary,88.46,False
471f66,Hungary,71.65,False
471f67,Hungary,240.66,False
34310d,Spain,244.04,False
a09322,United States,0.19,True
a5d1f7,United States,241.03,False
471f65,Hungary,242.08,False
471f62,Hungary,86.29,False
a4b1fe,United States,54.08,False
a99a3d,United States,124.77,False
a4fa92,United States,64.64,False
a831d5,United States,79.37,False
a99a52,United States,194.66,False
471f77,Hungary,206.53,False
471f78,Hungary,91.11,False
accbbe,United States,44.4,False
a0f642,United States,87.04,False
a99a4a,United States,181.27,False
a9ea32,United States,196.94,False
a03ce5,United States,62.21,False
471f75,Hungary,4.37,True
471f73,Hungary,222.48,False
ada547,United States,96.75,False
a28fc4,United States,198.22,False
c033f6,Canada,266.48,False
adfecf,United States,121.17,False
a16ff1,United States,252.33,False
4400b7,Austria,250.83,False
adfee0,United States,94.86,False
4400b3,Austria,0.0,True
ad5572,United States,68.91,False
4400e3,Austria,240.67,False
ac226f,United States,52.05,False
471f41,Hungary,238.51,False
4400dc,Austria,74.21,False
a03cb6,United States,178.63,False
a831f2,United States,80.6,False
e4a6f9,Brazil,151.01,False
a87a76,United States,60.28,False
e48c4c,Brazil,229.15,False
a00978,United States,43.32,False
e48c4d,Brazil,236.15,False
5003b8,San Marino,4.12,False
e4a6cb,Brazil,99.21,False
c81ca7,New Zealand,45.0,False
471f55,Hungary,229.87,False
a964e3,United States,44.25,False
c07c7b,Canada,215.78,False
c07c7a,Canada,240.4,False
471f54,Hungary,236.76,False
a16fcb,United States,137.32,False
34440a,Spain,217.83,False
471f3d,Hungary,240.79,False
a00986,United States,180.9,False
a3a61b,United States,75.22,False
a88d8d,United States,229.56,False
344416,Spain,234.29,False
344417,Spain,226.71,False
a2ccae,United States,242.61,False
a594fa,United States,190.2,False
a724e3,United States,51.91,False
a46304,United States,272.4,False
c81cb1,New Zealand,39.26,False
a88d47,United States,3.86,True
a63a47,United States,90.51,False
aa2a54,United States,204.81,False
0d1206,Mexico,72.3,False
a6f1a4,United States,52.02,False
a0802e,United States,58.39,False
471f35,Hungary,228.94,False
a1bff9,United States,139.75,False
471f37,Hungary,231.71,False
471f38,Hungary,242.1,False
a9b4a4,United States,68.1,False
a64d83,United States,102.3,False
0d1218,Mexico,92.63,False
471f00,Hungary,245.03,False
471f01,Hungary,234.05,False
471f05,Hungary,211.64,False
a51a7b,United States,83.06,False
46c9a1,Greece,215.56,False
e07542,Argentina,219.78,False
a4b1df,United States,185.17,False
a64d8b,United States,40.13,False
a977bb,United States,254.44,False
a76d90,United States,86.27,False
a27cbd,United States,216.57,False
aa91a2,United States,261.64,False
a08021,United States,244.19,False
885283,Thailand,269.71,False
0d121b,Mexico,235.75,False
c81ce8,New Zealand,54.68,False
0d121d,Mexico,237.2,False
c81ce5,New Zealand,48.75,False
a977d4,United States,207.03,False
a24985,United States,42.7,False
a857ff,United States,41.96,False
a28fe4,United States,60.64,False
a3b90e,United States,259.4,False
c07e2c,Canada,279.07,False
ab5dd4,United States,222.31,False
ad9da9,United States,55.8,False
a9ea9c,United States,45.32,False
a4d97e,United States,146.54,False
ada714,United States,215.8,False
a53ffa,United States,74.54,False
a46345,United States,252.19,False
a60654,United States,39.1,False
a76cb4,United States,0.06,True
a40cdf,United States,160.74,False
ac2412,United States,256.39,False
407b54,United Kingdom,230.39,False
407b55,United Kingdom,238.4,False
a72643,United States,93.2,False
a76cb8,United States,176.15,False
a2ccdf,United States,73.85,False
abadc0,United States,200.69,False
a3eceb,United States,54.54,False
ac6aa2,United States,50.46,False
a60665,United States,62.93,False
a3567a,United States,200.03,False
a47662,United States,74.77,False
ac3751,United States,236.48,False
a3a67b,United States,279.49,False
c07e32,Canada,263.96,False
800446,India,146.67,False
c07e33,Canada,0.0,True
a8592c,United States,178.51,False
a2ccda,United States,46.14,False
a6afc9,United States,77.19,False
c048cc,Canada,212.78,False
a40cd9,United States,243.34,False
c035cc,Canada,244.59,False
a2dfff,United States,64.26,False
a2dffe,United States,214.18,False
a22358,United States,73.21,False
a1035d,United States,93.8,False
a3565e,United States,75.71,False
abadd6,United States,196.81,False
a7131c,United States,66.57,False
a0e360,United States,64.65,False
a47656,United States,203.36,False
801742,India,70.49,False
a89fe0,United States,148.88,False
ac2439,United States,141.16,False
a41fed,United States,285.79,False
ad9db8,United States,217.18,False
c81ae4,New Zealand,52.3,False
a9ea96,United States,65.92,False
a85964,United States,8.75,True
a40cc1,United States,50.31,False
ab5dfa,United States,207.3,False
a73981,United States,48.12,False
8852e4,Thailand,238.83,False
c07e59,Canada,277.32,False
a6066a,United States,183.18,False
a46310,United States,86.94,False
8852e1,Thailand,271.52,False
a76cc0,United States,146.37,False
a2101f,United States,172.58,False
c07e51,Canada,4.12,True
ac377b,United States,193.53,False
a9a1e3,United States,76.15,False
0d10e4,Mexico,240.65,False
a2107b,United States,64.23,False
ab4ae9,United States,144.1,False
7cb036,Australia,57.7,False
a9ea65,United States,50.31,False
407b8e,United Kingdom,247.08,False
abadf9,United States,201.0,False
3c4b27,Germany,82.38,False
a4c610,United States,45.1,False
3c4b29,Germany,235.52,False
e49f5b,Brazil,209.27,False
ac245c,United States,195.54,False
ab0485,United States,204.07,False
3430cd,Spain,179.06,False
a4503d,United States,231.22,False
3430cc,Spain,205.61,False
ad8aa9,United States,216.07,False
a128be,United States,37.27,False
a15e20,United States,225.71,False
a21096,United States,85.52,False
a65fae,United States,133.9,False
a61949,United States,280.68,False
39cc8a,France,214.07,False
3c4b2a,Germany,94.14,False
ad4461,United States,254.61,False
7cb012,Australia,10.29,True
e49f52,Brazil,133.32,False
a89fa9,United States,62.97,False
ae5116,United States,23.12,False
a8dd7a,United States,50.28,False
ad444d,United States,191.02,False
a85931,United States,224.81,False
a9ea45,United States,29.12,False
a9b4f4,United States,42.14,False
a46368,United States,227.06,False
a7260a,United States,65.35,False
3c4b49,Germany,133.14,False
a0808f,United States,102.89,False
0d10fe,Mexico,235.01,False
a52cc8,United States,231.8,False
a6afaf,United States,57.53,False
801786,India,131.44,False
407b70,United Kingdom,222.34,False
a9b4de,United States,131.36,False
ac379a,United States,120.16,False
ad3142,United States,71.2,False
ad5785,United States,249.91,False
e48c30,Brazil,228.26,False
a008c5,United States,213.48,False
a008c9,United States,229.84,False
801793,India,220.25,False
801799,India,246.86,False
3443cc,Spain,16.46,False
3c4b4e,Germany,95.65,False
a39e0c,United States,107.48,False
ada5ee,United States,196.26,False
c02387,Canada,40.72,False
a71390,United States,72.02,False
ac22fb,United States,142.93,False
3443d1,Spain,192.82,False
addb47,United States,192.06,False
3443d3,Spain,206.97,False
c0104f,Canada,223.59,False
a248d2,United States,38.84,False
a8dcee,United States,235.1,False
a69060,United States,197.31,False
ae62d5,United States,165.04,False
a27e43,United States,79.67,False
a02b48,United States,52.46,False
a7003d,United States,82.07,False
addb2b,United States,208.46,False
a248df,United States,53.52,False
ad8b61,United States,98.1,False
a6f367,United States,152.45,False
a57093,United States,68.81,False
a235b7,United States,248.33,False
adee63,United States,35.68,False
a02b50,United States,57.53,False
a248e6,United States,57.42,False
ae62c5,United States,147.7,False
a3ee0b,United States,243.96,False
a1f08d,United States,66.35,False
ae62f2,United States,189.29,False
a368a9,United States,106.07,False
a9b649,United States,221.28,False
ab1704,United States,79.16,False
a15e22,United States,197.9,False
a45072,United States,67.67,False
4aca07,Sweden,251.56,False
4aca09,Sweden,261.76,False
a6e04c,United States,57.62,False
4aca13,Sweden,209.88,False
4aca15,Sweden,259.36,False
4aca14,Sweden,64.66,False
505ca6,Slovakia,233.81,False
a6e062,United States,0.0,False
a3b8e1,United States,207.0,False
addb4a,United States,4.89,True
a3b8e8,United States,84.61,False
4aca0b,Sweden,218.46,False
4aca0a,Sweden,270.99,False
a84663,United States,124.5,False
a9c959,United States,55.26,False
4aca66,Sweden,255.16,False
4aca65,Sweden,216.1,False
a7266d,United States,81.75,False
a6f332,United States,122.54,False
a26b51,United States,114.83,False
a9c950,United States,261.39,False
a88cc5,United States,261.43,False
aaf720,United States,49.56,False
a2bb10,United States,226.66,False
4aca70,Sweden,150.59,False
a6f326,United States,197.67,False
ac370b,United States,243.06,False
a90ffc,United States,64.39,False
a7398e,United States,241.88,False
a7132b,United States,34.48,False
76b864,Singapore,226.4,False
adee9b,United States,200.37,False
8016b9,India,68.23,False
a475a3,United States,255.82,False
a27e56,United States,154.35,False
a0f5ca,United States,55.16,False
e48afd,Brazil,235.36,False
a8a955,United States,47.64,False
471fa9,Hungary,216.17,False
4aca46,Sweden,224.73,False
4aca45,Sweden,4.12,False
a90fcb,United States,176.97,False
440352,Austria,165.78,False
a6e030,United States,72.99,False
471fa4,Hungary,228.81,False
471fa1,Hungary,233.66,False
ab5dab,United States,194.92,False
a88cf3,United States,253.56,False
a8efba,United States,239.54,False
44034b,Austria,221.46,False
aa944a,United States,225.61,False
471fac,Hungary,202.48,False
a7134c,United States,0.0,True
471fae,Hungary,169.97,False
4aca50,Sweden,219.0,False
ab0425,United States,161.08,False
a368d3,United States,204.0,False
c0101a,Canada,0.0,True
c81c31,New Zealand,46.24,False
46b927,Greece,235.67,False
a02b77,United States,117.78,False
8015c1,India,243.0,False
781a1f,China,197.67,False
0d118f,Mexico,135.7,False
ad68ba,United States,255.19,False
a3a5ec,United States,232.82,False
ab15ba,United States,215.63,False
ab4b25,United States,52.69,False
a2ce7f,United States,51.17,False
8015bc,India,5.4,True
ad9e1a,United States,88.63,False
ac6b16,United States,71.83,False
a51b58,United States,222.37,False
47b1dc,Norway,259.85,False
ac48f2,United States,201.28,False
acce00,United States,57.92,False
a63b2a,United States,61.89,False
c0360e,Canada,143.75,False
ab4b32,United States,94.66,False
abae2c,United States,215.66,False
a76e37,United States,196.8,False
a64e69,United States,145.66,False
ab4b34,United States,277.4,False
a38b61,United States,200.72,False
ab4b2a,United States,144.38,False
ab4b2b,United States,204.51,False
a39e7d,United States,236.45,False
ac7e41,United States,88.91,False
a605eb,United States,50.58,False
a39e83,United States,53.66,False
ab4b43,United States,78.91,False
46da6c,Greece,133.41,False
a63b45,United States,247.06,False
a858f3,United States,239.0,False
a475d8,United States,254.14,False
a15e9a,United States,146.13,False
a39e6b,United States,179.71,False
ab5e6c,United States,143.28,False
a9a397,United States,268.53,False
a858f6,United States,207.85,False
a64e90,United States,32.23,False
a342b7,United States,95.53,False
a26b4a,United States,243.08,False
a488eb,United States,55.22,False
e0b111,Argentina,236.51,False
c0496c,Canada,41.85,False
aae2af,United States,67.58,False
aaf5df,United States,206.32,False
c07cb9,Canada,155.32,False
a64e88,United States,63.96,False
ac22c5,United States,180.07,False
a3b8dc,United States,48.75,False
a6e07b,United States,240.88,False
c06a9b,Canada,246.42,False
a462fe,United States,50.22,False
ab02e4,United States,55.8,False
a3b8f5,United States,266.7,False
885308,Thailand,241.54,False
a7009b,United States,54.53,False
885302,Thailand,245.69,False
885305,Thailand,255.61,False
adee39,United States,49.56,False
ac22d3,United States,57.23,False
05a0a6,Maldives,185.21,False
4401ff,Austria,31.91,False
ac22bf,United States,118.46,False
a11736,United States,99.09,False
a9536a,United States,223.8,False
ad9e83,United States,73.41,False
a3a5cf,United States,177.84,False
34324f,Spain,10.29,True
34324e,Spain,223.4,False
a52e50,United States,195.47,False
a64e2a,United States,147.58,False
0d1182,Mexico,198.08,False
a52e54,United States,202.48,False
a64e35,United States,43.92,False
aae2f1,United States,236.22,False
a4d8dc,United States,274.23,False
ac6b62,United States,148.58,False
3c4ad5,Germany,244.63,False
0d117c,Mexico,42.97,False
8015f7,India,243.6,False
ad9e73,United States,268.13,False
abae8f,United States,205.03,False
0d1196,Mexico,42.19,False
a63b11,United States,241.74,False
ad8b48,United States,53.57,False
a38b84,United States,154.95,False
e0b157,Argentina,48.02,False
ae62a5,United States,208.83,False
ae62a4,United States,129.76,False
a64e45,United States,51.31,False
0d118c,Mexico,2.57,False
4401e2,Austria,135.54,False
adece4,United States,54.14,False
a0f73c,United States,1.8,True
e48b65,Brazil,220.01,False
a9a2c7,United States,55.2,False
4bc854,Turkey,230.27,False
4bc855,Turkey,242.83,False
4bc852,Turkey,255.21,False
ac2384,United States,79.84,False
a1adab,United States,238.52,False
ad3027,United States,45.54,False
4401e9,Austria,182.54,False
e48b4f,Brazil,122.43,False
4401e8,Austria,206.03,False
4bc84f,Turkey,202.87,False
4bc84a,Turkey,125.02,False
4401d1,Austria,109.54,False
ada665,United States,49.11,False
0d111a,Mexico,196.52,False
a0e431,United States,239.64,False
0d111b,Mexico,239.07,False
a8de8a,United States,37.26,False
a9a2d5,United States,51.51,False
0d1130,Mexico,231.83,False
34454a,Spain,245.05,False
344557,Spain,206.62,False
0d1138,Mexico,195.28,False
a35725,United States,57.31,False
ad3035,United States,49.82,False
a10441,United States,52.99,False
70203e,Bangladesh,225.36,False
702066,Bangladesh,234.97,False
ada699,United States,0.0,True
a02aa0,United States,51.29,False
ac1068,United States,179.56,False
4401fa,Austria,187.22,False
a10410,United States,63.89,False
ad4395,United States,135.3,False
0d113a,Mexico,227.81,False
4bc849,Turkey,108.03,False
ad4390,United States,229.07,False
e49e84,Brazil,188.37,False
ada683,United States,143.8,False
c06a6e,Canada,282.6,False
4bc842,Turkey,225.73,False
ab5e04,United States,41.15,False
0d1154,Mexico,239.11,False
4401f7,Austria,220.15,False
4bc88c,Turkey,241.81,False
a1f116,United States,175.67,False
a1f10d,United States,45.8,False
a3db93,United States,5.92,True
a582f9,United States,184.77,False
a965d6,United States,38.8,False
ab28ac,United States,172.55,False
a5d2d4,United States,200.38,False
4787b3,Norway,121.71,False
ad438d,United States,221.92,False
a3db99,United States,242.99,False
a8de56,United States,217.38,False
a99b1b,United States,175.08,False
a51b93,United States,177.89,False
a38ab9,United States,4.37,True
4bc88f,Turkey,225.96,False
a10481,United States,50.73,False
a63b6f,United States,231.72,False
4bc89a,Turkey,255.77,False
801726,India,208.19,False
ac7e09,United States,140.89,False
34450d,Spain,0.0,True
a39dca,United States,196.65,False
abf086,United States,4.89,True
a6f2b7,United States,0.0,True
ab28d7,United States,165.07,False
a39dd0,United States,235.88,False
a4fb88,United States,110.67,False
ad3098,United States,145.6,False
ac7e15,United States,79.9,False
a63b90,United States,215.52,False
4bc883,Turkey,236.05,False
4bc884,Turkey,129.85,False
a7ab3e,United States,68.99,False
e49e9e,Brazil,195.56,False
a35756,United States,146.73,False
a02add,United States,44.12,False
344501,Spain,225.22,False
a99b16,United States,136.63,False
4bc889,Turkey,215.37,False
aaf5a9,United States,187.12,False
4787a0,Norway,271.84,False
728644,Iraq,273.73,False
abf09e,United States,197.48,False
4bc894,Turkey,231.08,False
a8de45,United States,47.16,False
a98909,United States,224.46,False
a3c975,United States,117.03,False
4bb47a,Turkey,155.39,False
ab2731,United States,211.26,False
a86925,United States,216.13,False
801878,India,245.71,False
a66fc1,United States,48.51,False
e49e10,Brazil,102.62,False
801883,India,227.59,False
3c01c3,Germany,158.12,False
a4e955,United States,85.71,False
a4995f,United States,168.87,False
ac4717,United States,136.33,False
a54fe6,United States,139.36,False
44007c,Austria,211.75,False
a23359,United States,55.56,False
a1135d,United States,32.83,False
a3796b,United States,53.1,False
a47303,United States,3.34,True
440096,Austria,67.08,False
a22020,United States,208.97,False
a1cffd,United States,6.69,True
4068f6,United Kingdom,198.6,False
a2200c,United States,124.7,False
e072d0,Argentina,218.67,False
a48626,United States,49.7,False
c058d5,Canada,250.86,False
a0068f,United States,116.24,False
44009e,Austria,89.4,False
ac340a,United States,183.78,False
a22003,United States,68.94,False
a9c4fc,United States,130.67,False
a1cfda,United States,8.3,False
a36636,United States,250.95,False
a2597f,United States,198.59,False
a9fa38,United States,42.85,False
ad5418,United States,43.47,False
440059,Austria,132.41,False
adb723,United States,203.25,False
440057,Austria,140.28,False
0bc21f,Saint Vincent and the Grenadines,82.88,False
3c4a11,Germany,153.83,False
440065,Austria,211.53,False
3c4a05,Germany,167.85,False
45202b,Bulgaria,209.31,False
440062,Austria,216.09,False
ac3421,United States,52.05,False
ac8dc7,United States,2.12,False
aa0701,United States,216.48,False
452037,Bulgaria,224.63,False
44004f,Austria,144.32,False
a4733e,United States,207.88,False
abaaa8,United States,246.09,False
a4866b,United States,40.52,False
3453cc,Spain,254.33,False
a7cd82,United States,109.3,False
440047,Austria,222.31,False
adb712,United States,47.21,False
440053,Austria,214.01,False
440052,Austria,176.11,False
a2dcf7,United States,138.94,False
c0204f,Canada,105.22,False
a6290b,United States,41.42,False
aaf446,United States,35.96,False
44006e,Austria,236.05,False
adfdb8,United States,139.87,False
44006c,Austria,83.57,False
ac210e,United States,177.18,False
e48b01,Brazil,209.0,False
a0e041,United States,72.04,False
484fdf,Kingdom of the Netherlands,109.13,False
739350,Israel,144.87,False
ac3446,United States,0.0,True
440083,Austria,216.58,False
ad675f,United States,233.8,False
484fde,Kingdom of the Netherlands,216.43,False
a2469c,United States,58.52,False
452051,Bulgaria,157.6,False
a2dce1,United States,268.26,False
70209f,Bangladesh,238.12,False
ab013c,United States,238.64,False
440073,Austria,139.64,False
800584,India,227.3,False
e80047,Chile,242.22,False
e80042,Chile,172.25,False
70209b,Bangladesh,197.43,False
ad4105,United States,259.65,False
e0b04e,Argentina,261.53,False
a7101b,United States,77.69,False
c04688,Canada,190.66,False
ae1e4d,United States,85.99,False
440019,Austria,105.27,False
a7dffd,United States,4.37,True
ad52c2,United States,230.51,False
440020,Austria,270.74,False
a4c378,United States,41.91,False
a73690,United States,66.81,False
abab43,United States,56.36,False
c02029,Canada,13.38,True
a6f00d,United States,143.69,False
a77cdc,United States,48.83,False
accb22,United States,274.06,False
a59398,United States,196.19,False
a59397,United States,55.8,False
a005c8,United States,214.11,False
c0332e,Canada,48.0,False
aa9156,United States,198.46,False
a04e3f,United States,71.91,False
a95010,United States,109.94,False
a8431a,United States,157.53,False
ac32cf,United States,0.0,True
a72350,United States,55.82,False
a97675,United States,246.13,False
a018ee,United States,252.58,False
a9b310,United States,180.9,False
aa9143,United States,69.89,False
adb5de,United States,40.69,False
a018c4,United States,112.16,False
440039,Austria,237.78,False
440037,Austria,239.56,False
ae1e6d,United States,113.65,False
a4b065,United States,6.69,True
a5939c,United States,227.0,False
c0203e,Canada,278.67,False
aa3ae9,United States,4.37,True
abab67,United States,233.95,False
adc8fc,United States,35.65,False
aa3ae5,United States,271.88,False
a47364,United States,261.91,False
440031,Austria,223.27,False
a3404d,United States,38.07,False
a89cdc,United States,25.89,False
a72373,United States,58.28,False
ae1e79,United States,91.85,False
44001f,Austria,234.39,False
44001c,Austria,92.33,False
a35388,United States,121.41,False
ac7b88,United States,154.4,False
44001b,Austria,227.01,False
8960f6,United Arab Emirates,72.26,False
a6bfe8,United States,199.59,False
a4d65c,United States,0.9,True
8960f8,United Arab Emirates,220.45,False
adfe95,United States,148.54,False
a84303,United States,66.53,False
ae1e8a,United States,116.13,False
a84307,United States,40.09,False
500213,San Marino,270.66,False
a245b7,United States,247.74,False
a97626,United States,99.8,False
a4e99b,United States,37.61,False
a112b6,United States,50.67,False
ae1e7f,United States,110.61,False
a3fcfb,United States,200.46,False
a005fc,United States,72.41,False
a91fcf,United States,31.4,False
a28e2f,United States,145.11,False
3c4a8b,Germany,1.54,True
a97630,United States,44.86,False
8960fb,United Arab Emirates,240.77,False
a03b25,United States,141.75,False
344195,Spain,202.81,False
c04662,Canada,52.39,False
